Item,Open,Close,Volume
107,0.06642331789703078,0.06450310897785537,0.5857912207807692
108,0.06410242440751839,0.05709610559616014,0.6222291279755114
109,0.05966766548624354,0.06078324424566382,0.39192196065943846
110,0.06090983383274311,0.05869968364786733,0.30004320030707976
111,0.05699809316262601,0.058841496672848284,0.3024609517524923
112,0.05632252792154728,0.056430675248172815,0.23624766451260285
113,0.0543721056932716,0.054499836369586566,0.5022485260594305
114,0.05396894579133753,0.05593978400785428,0.29384754929866763
115,0.05650776355216562,0.0575106359768736,0.24406579864692488
116,0.054960501225824035,0.06099050943602054,0.5049022732618381
117,0.06149822936529557,0.061612305007090654,0.35985255724864557
118,0.06236992645055843,0.06240863968582962,0.24682987066861953
119,0.0614546445110324,0.06263772226464494,0.3335422028585687
120,0.06304549169163716,0.06675029998909134,0.4834101327862245
121,0.06740397711795153,0.07049198210974146,0.42698422605934205
122,0.07142467992372652,0.06934656921566489,0.456473440344965
123,0.069365295559793,0.06428493509326934,0.4377341082336155
124,0.06491964042495234,0.0650594523835497,0.3586340902019264
125,0.06530100789975483,0.06347769172030109,0.21429514048436873
126,0.06369926450558432,0.06591033053343516,0.17159582022887948
127,0.06653228003268867,0.0636304134395113,0.18484271753393383
128,0.06221737946063745,0.06582306097960074,0.2499569374144958
129,0.06595478071370202,0.06619395658339695,0.17063413014118328
130,0.06604195042222828,0.06462310461437766,0.19411934774668319
131,0.06439662217379462,0.0637722264644922,0.13161623056637897
132,0.06391718877690004,0.0676339042216647,0.2690368599008582
133,0.07091255788613458,0.06874659103305335,0.25024364422306683
134,0.06867883410514848,0.06891022144649285,0.19521907912075004
135,0.06800326886406975,0.06800479982546088,0.14031484824508772
136,0.06914737128847724,0.07365550343623868,0.30134184098529165
137,0.07104331244892402,0.07481182502454457,0.34046777821750307
138,0.07566330700081723,0.07586996836478672,0.5108153737020847
139,0.07147916099155545,0.06956474310025089,0.5638535756013243
140,0.06931081449196404,0.06598669139304024,0.22477395708615378
141,0.06527921547262329,0.06611759572379187,0.22916602109678116
142,0.06677199673113594,0.06657576088142252,0.1684314210987683
143,0.06658676110051757,0.06471037416821208,0.13304157509411546
144,0.06372105693271589,0.06156867023017347,0.1931497878546687
145,0.06152002179242712,0.06367404821642848,0.1266017388135896
146,0.06342685916643966,0.06780844332933349,0.16674888152865439
147,0.06691364750749117,0.06678302607177923,0.13325078892328976
148,0.06557341323889947,0.06701210865059452,0.11798725426167117
149,0.0666412421683465,0.06407766990291262,0.1336338270553445
150,0.06451648052301824,0.06347769172030109,0.09758200754183022
151,0.06362299101062381,0.0636522308279699,0.12942990055420145
152,0.06326341596295289,0.060434166030326156,0.15941107598227208
153,0.06031054208662491,0.059550561797752796,0.17206601644375935
154,0.05892672296377009,0.06263772226464494,0.14937488668711438
155,0.06243530373195315,0.0595178357150649,0.18828410918291066
156,0.05975483519476983,0.06042325733609687,0.16214128325225957
157,0.060103514028874996,0.06011781389767644,0.08296770714333285
158,0.05486243530373196,0.057325188174975464,0.2809506123543926
159,0.05764096976300735,0.05733609686920475,0.1252226785725001
160,0.05777172432579679,0.05406348860041453,0.15641260675758453
161,0.05500408608008718,0.05710701429038946,0.13097132469563286
162,0.055766821029692173,0.05874331842478457,0.19859136405055677
163,0.058490874421138664,0.05875422711901386,0.09485155434045775
164,0.05899210024516481,0.05928875313624961,0.07955533539777976
165,0.05831653500408608,0.061950474528198976,0.13246415279539875
166,0.06112775810405886,0.061306861568670226,0.10504391006505673
167,0.06158539907382184,0.060608705137994975,0.11104682464708598
168,0.0603214383001907,0.0607505181629759,0.05463717398474851
169,0.06064832470716429,0.061950474528198976,0.07166666814225497
170,0.06199945518932172,0.06121959201483583,0.090842971138378
171,0.06031054208662491,0.06545216537580455,0.17166871429137773
172,0.06518114955053121,0.06573579142576634,0.1498619537950016
173,0.06652138381912286,0.06775389985818699,0.09707157695237303
174,0.0689621356578589,0.07356823388240429,0.24275577134558993
175,0.07290656496867341,0.07463728591687575,0.24067484752500065
176,0.07276491419231819,0.06989200392712992,0.2647451113021506
177,0.06774175973849088,0.06968473873677324,0.3676984324431896
178,0.07019340779079271,0.06836478673502781,0.1736490029892468
179,0.06854807954235904,0.07032835169630196,0.12893784103919978
180,0.0713593026423318,0.07257554270753792,0.21849727168640165
181,0.07259057477526563,0.07475728155339807,0.23625024679214476
182,0.07427948787796242,0.07446274680920696,0.3071488958123492
183,0.07509670389539637,0.07664448565506711,0.19588611881614137
184,0.07863797330427678,0.07605541616668486,0.23056443613786595
185,0.0761536366112776,0.07586996836478672,0.1563044953207619
186,0.07576137292290931,0.07152830806152506,0.18396016816591357
187,0.07164260419504224,0.0735027817170285,0.12530390970894806
188,0.07576137292290931,0.07724446383767862,0.21273453369491147
189,0.07543448651593572,0.07845532889713101,0.21256437376966675
190,0.07887769000272406,0.07426639031307954,0.2120944972655873
191,0.07492236447834379,0.07410275989964,0.19205288469152873
192,0.07571778806864614,0.07521544671102869,0.1846934617764096
193,0.07606646690275133,0.07534635104178032,0.15369904904235793
194,0.07526014709888317,0.07407003381695211,0.12425951289649426
195,0.07378915826750206,0.07158285153267153,0.19759603054939986
196,0.07083628439117408,0.06879022580997053,0.21610947468367567
197,0.06909289022064834,0.06685938693138434,0.24708170440680513
198,0.06794878779624082,0.06615032180647977,0.1967315079518962
199,0.0666412421683465,0.07098287335006,0.17335956634230282
200,0.07070552982838464,0.07004472564634014,0.16138533936120994
201,0.07018251157722692,0.07300098178248064,0.1596983484330285
202,0.0734513756469627,0.07000109086942292,0.3384190714083418
203,0.092977390356851,0.09004036216864843,0.5503046499624167
204,0.09165894851539093,0.09481837024108215,0.2198840541729785
205,0.09296649414328521,0.09386931384313298,0.1569300709846512
206,0.09323889948242987,0.09852732627904441,0.21436077957101105
207,0.09887224189594117,0.09722919166575762,0.11389901388400714
208,0.0981421955870335,0.10001090869422931,0.13445299990546397
209,0.10085535276491421,0.10764699465473983,0.3400901259827787
210,0.1071969490602016,0.1115959419657467,0.389790719277489
211,0.11255788613456823,0.11175957237918623,0.250025503084619
212,0.11295014982293654,0.11518490236718663,0.17036264648534047
213,0.1170689185508036,0.11762844987455003,0.20421416708401222
214,0.11986924543721057,0.12013744954728921,0.22306753757856154
215,0.11940070825388178,0.11733391513035889,0.18140727742447274
216,0.11527104331244893,0.11146503763499509,0.2447628911575567
217,0.11073821846908201,0.11799934547834624,0.21168573471066712
218,0.11988014165077636,0.11761754118032074,0.16090685525865733
219,0.11824570961590848,0.12119559288753139,0.17920321575944054
220,0.11947698174884226,0.11892658448783681,0.1993581535156826
221,0.12046853718332882,0.12183920584706014,0.20161147523711964
222,0.12351947698174885,0.12474091851205411,0.21391429114164004
223,0.12444565513484064,0.1229737100469074,0.15996729899560638
224,0.12208117679106513,0.12795898330969785,0.24135585612305696
225,0.1272568782348134,0.13184247845532893,0.22328356370709884
226,0.13183328793244348,0.13533326060870515,0.23520316932759505
227,0.13659493326069194,0.1384749645467438,0.1062147156093732
228,0.13879596840098068,0.13567143012981348,0.2579126455655571
229,0.13587578316535004,0.12478455328897133,0.5158357678081129
230,0.12485971125034052,0.12553725319079306,0.3707511295382579
231,0.12755107600108967,0.1305443438420421,0.22683882158730606
232,0.13177880686461457,0.13251881749754557,0.17269995377473688
233,0.1318114955053119,0.12604996181957018,0.24036089151897747
234,0.12727867066194498,0.12532998800043638,0.3591619819197148
235,0.1258948515390902,0.12515544889276753,0.27408300302289024
236,0.1254263143557614,0.1286680484346024,0.2063096008563134
237,0.13072187414873332,0.12787171375586343,0.17571637599052553
238,0.1305148460909834,0.12973710046907383,0.15812286279478194
239,0.1293598474530101,0.13239882186102325,0.18795645479874598
240,0.13183328793244348,0.13320606523399148,0.15024422953976302
241,0.13295559792971945,0.1351587215010363,0.1358696630553118
242,0.13635521656224464,0.13931493400239991,0.3888013127227093
243,0.140103514028875,0.13628231700665427,0.5268219162639047
244,0.13772813947153362,0.1390858514235846,0.23519670133217094
245,0.14083356033778266,0.13723137340460345,0.26316505134014406
246,0.1398637973304277,0.14035125995418352,0.17287818024940785
247,0.1400708253881776,0.13974037307734266,0.10019126575670087
248,0.1399182783982566,0.1363041343951129,0.15208618183359945
249,0.13581040588395532,0.13742772990073088,0.16227740627382767
250,0.13779351675292834,0.13386058688774954,0.15810498358309633
251,0.13195314628166716,0.1309697829169848,0.17379447140344284
252,0.13481885044946884,0.14208574233664234,0.31027463452874676
253,0.14647779896485968,0.14755099814552197,0.36327046245036
254,0.14762190138926723,0.1508345151085415,0.2531745560963095
255,0.15354944156905476,0.15869968364786735,0.42394586676401613
256,0.15875783165350044,0.159376022690084,0.30187329870816176
257,0.15766821029692185,0.16093596596487403,0.2110971225339353
258,0.1614056115499864,0.16196138322242826,0.2087348286158283
259,0.16274584581857804,0.15759790553070796,0.23619424821579238
260,0.1576137292290929,0.15902694447474636,0.17557235857150064
261,0.15692726777444838,0.15949601832660626,0.1921746945064929
262,0.14833015527104332,0.14737645903785318,0.49161769926860993
263,0.15044402070280577,0.14275117268462967,0.3447635600909238
264,0.14364478343775539,0.12255917966619397,0.9999999999999999
265,0.12655952056660308,0.13786407766990294,0.54712187975785
266,0.14218469081994006,0.1463510417802989,0.3676013141392741
267,0.15049850177063473,0.14087487727718995,0.4482204257426415
268,0.14410242440751841,0.14156212501363585,0.3052067756654239
269,0.14162898392808498,0.14113668593869316,0.19523523681274105
270,0.1384799782075729,0.13749318206610672,0.19859023276618604
271,0.1392100245164805,0.14068942947529184,0.539289727534586
272,0.11655679651321167,0.12382458819679286,0.6544640186152351
273,0.12461999455189325,0.12069379295298353,0.2776513690459151
274,0.1190629256333424,0.11278498963674048,0.43690709017231627
275,0.11453010078997548,0.11471582851532673,0.20725483813435663
276,0.11326614001634432,0.10533435147812807,0.39641675020955813
277,0.10534459275401799,0.1059670557434275,0.4991724162965154
278,0.10683737401253064,0.10033816952110834,0.2801718952170969
279,0.10179242713157179,0.10244354750736338,0.3615761181737686
280,0.09343503132661403,0.09320388349514565,0.4722783929505441
281,0.09272677744483794,0.09190574888185886,0.3476899468266834
282,0.09051484609098338,0.09139304025308172,0.3056696923113094
283,0.09291201307545628,0.10453801679938911,0.5121647500250112
284,0.10609643149005722,0.10579251663575871,0.3393618493725356
285,0.10423317897030783,0.10461437765899421,0.20091625180501338
286,0.10462544265867611,0.10401439947638268,0.14656521898665054
287,0.10378643421411061,0.11087596814661287,0.2959704290135289
288,0.11016071915009536,0.11051598123704591,0.14670062880720228
289,0.11232906564968677,0.1175957237918621,0.23849043577762566
290,0.11883410514846095,0.10244354750736338,0.9573049343574702
291,0.10538817760828113,0.10363259517835717,0.2839081340034865
292,0.10305638790520295,0.10999236391403948,0.4382265366456946
293,0.11397439389812043,0.11094142031198866,0.2814502711491892
294,0.11213293380550261,0.10543252972619176,0.2071688113359022
295,0.10345954780713702,0.10344714737645903,0.24439915863922032
296,0.09741214927812585,0.09767644812915895,0.2771279532793327
297,0.09820757286842823,0.09173120977419001,0.3297664920848951
298,0.09172432579678562,0.08873131886113232,0.462706669668997
299,0.09032961046036501,0.08849132758808771,0.3228217094847964
300,0.08825932988286574,0.09619286571397402,0.44124404095957703
301,0.0956905475347317,0.09254936184138758,0.30130659901782875
302,0.0945137564696268,0.08941856659757828,0.23364310358718468
303,0.08916371560882592,0.08997491000327261,0.19766789170008134
304,0.09109234540997006,0.09456747027380825,0.24334106344862497
305,0.09527649141923185,0.09005127086287772,0.22962510121306146
306,0.08967583764641789,0.09021490127631722,0.1741009265022251
307,0.09110324162353582,0.0911312315915785,0.1786370079318774
308,0.10542086624897849,0.10417802988982221,0.3605605199264921
309,0.10459275401797875,0.10630522526453585,0.15998478471707608
310,0.1071097793516753,0.11040689429475291,0.2073543665658446
311,0.11159901934077908,0.1201156321588306,0.4629398864013421
312,0.11664396622173794,0.11653758045161995,0.349283680573693
313,0.11639335330972488,0.11738845860150542,0.8851984425263763
314,0.11682920185235633,0.11722482818806589,0.18712400165383936
315,0.11702533369654046,0.12522090105814337,0.37391397930064396
316,0.1270171615363661,0.12721719210210536,0.31808359542241027
317,0.12608008716970853,0.1289625831787935,0.19868408018268174
318,0.12930536638518114,0.1262135922330097,0.16002359268962071
319,0.12639607736311637,0.13179884367841171,0.21652209836133948
320,0.13149550531190413,0.12812261372313732,0.26047276668971536
321,0.12744211386543175,0.12774080942511185,0.13526295032864794
322,0.12724598202124765,0.12403185338714957,0.1483881115981536
323,0.1244238627077091,0.12657357914257666,0.19035780262078253
324,0.1268646145464451,0.12516635758699685,0.1877351411454323
325,0.12939253609370743,0.12859168757499728,0.1540762586005894
326,0.12854263143557615,0.13104614377658996,0.2935749589515925
327,0.14920185235630617,0.14311115959419657,0.5419862667979742
328,0.14402615091255788,0.1449656376131777,0.20458931081861015
329,0.14414600926178156,0.13767862986800478,0.22252919377691285
330,0.13766276219013895,0.13703501690847603,0.16627779996078867
331,0.1350367747207845,0.1337951347223737,0.1927638477322716
332,0.13269408880414058,0.13264972182829715,0.16980393956501819
333,0.13260691909561428,0.12225373622777354,0.24215623981536652
334,0.12312721329338057,0.12001745391076689,0.309558556115197
335,0.1205448106782893,0.11966837569542928,0.18579400472404678
336,0.11982566058294745,0.11998472782807897,0.10162165187782876
337,0.12123127213293382,0.11974473655503436,0.13645224991311242
338,0.11986924543721057,0.1200065452165376,0.11333305198782895
339,0.12018523563061835,0.12765353987127742,0.21205490231261084
340,0.12707164260419507,0.1244791098505509,0.13993906508888893
341,0.1244020702805775,0.11575215446711028,0.20603499387188173
342,0.11356033778262055,0.10872695538344061,0.23696430856833797
343,0.10940888041405612,0.10986145958328787,0.19854884251409946
344,0.10944156905475348,0.10718882949710921,0.1179500940294057
345,0.10651048760555708,0.10893422057379733,0.24946706668882015
346,0.11096703895396352,0.1070142903894404,0.1307064074077681
347,0.1079705802233724,0.10649067306643394,0.26753446507021783
348,0.10500681013347864,0.10699247300098179,0.19882143286117457
349,0.10847180604739852,0.10952329006217955,0.20816321029779633
350,0.11018251157722693,0.11262135922330098,0.22220808116758775
351,0.11113048215745029,0.11357041562125013,0.18879918787554337
352,0.11411604467447563,0.11267590269444748,0.07738417935205344
353,0.11069463361481886,0.10753790771244683,0.09332577143510898
354,0.10825388177608282,0.10747245554707101,0.18350394085369864
355,0.10811223099972762,0.11336315043089341,0.14163390122825018
356,0.11460637428493599,0.11162866804843462,0.14424615980601718
357,0.10955053119041135,0.1089014944911094,0.12392116049708438
358,0.10976845546172705,0.11738845860150542,0.23958377293568392
359,0.11885589757559249,0.11549034580560706,0.20637179690356644
360,0.11585943884500137,0.11919930184356932,0.24198199742913165
361,0.11827839825660584,0.11552307188829496,0.1386616236960595
362,0.11617542903840918,0.11277408094251119,0.11066769682405192
363,0.1121220375919368,0.11550125449983638,0.17561918390719453
364,0.11699264505584313,0.11433402421730117,0.17835482626078936
365,0.11523835467175157,0.11794480200719974,0.15413159316220246
366,0.11658948515390903,0.11778117159376024,0.1176987767471285
367,0.11754835194769818,0.11637395003818042,0.1749445449320083
368,0.11601198583492238,0.11585033271517399,0.0866681383200742
369,0.11766821029692183,0.12402094469292028,0.2022516592252748
370,0.12339961863252523,0.12282098832769715,0.13494348545960197
371,0.1240424952329066,0.12550452710810517,0.11789028351658662
372,0.12622173794606378,0.12515544889276753,0.07451811958502128
373,0.1256551348406429,0.124119122940984,0.08818946986735543
374,0.12472895668755109,0.12619177484455113,0.07849042790782138
375,0.12689730318714249,0.13257336096869204,0.15102828338811208
376,0.1310487605557069,0.1334024217301189,0.1420918992464367
377,0.13346771996731138,0.13551870841060326,0.040225545640585836
378,0.13427403977117952,0.13456965201265408,0.10981244583976074
379,0.13528738763279763,0.13551870841060326,0.07787259908255789
380,0.13674748025061295,0.13402421730118907,0.13578287386956409
381,0.13532007627349496,0.13279153485327805,0.09634917810223012
382,0.13262871152274586,0.1362604996181957,0.1340738228961529
383,0.1345900299645873,0.13226791753027167,0.10785264322625776
384,0.13017706347044405,0.127675357259736,0.15747807988972828
385,0.1281721601743394,0.12476273590051269,0.1729126598295774
386,0.12506673930809048,0.12716264863095889,0.13014905311006303
387,0.12785616998093163,0.12452274462746808,0.19946186278071468
388,0.11981476436938164,0.12230827969892004,0.19679454016585807
389,0.12487060746390631,0.1158176066324861,0.29783672851447507
390,0.1149768455461727,0.1174539107668812,0.2765935689729817
391,0.118627077090711,0.11789025853605324,0.18608565475345523
392,0.11436665758648869,0.11703938038616778,0.12887412021736006
393,0.11609915554344864,0.11493400239991274,0.12324917758085557
394,0.11565241078725143,0.1132431547943711,0.12591598373980378
395,0.11272132933805502,0.11636304134395113,0.08763159911374199
396,0.1159901934077908,0.11553398058252427,0.10027689906493936
397,0.11442113865431765,0.10947965528526236,0.12162981778353452
398,0.10923454099700357,0.10496345587433185,0.16176591817941519
399,0.10343775538000545,0.10941420311988655,0.14285618021143606
400,0.11139199128302917,0.1085742336642304,0.11249737714177954
401,0.10700081721601744,0.11081051598123705,0.08554794545477976
402,0.11316807409425227,0.11247954619832005,0.12846722674096547
403,0.11369109234540999,0.11026508126977201,0.09321517609129837
404,0.10829746663034596,0.1087705901603578,0.09207041468064775
405,0.10858076818305638,0.10565070361077782,0.07987182449706787
406,0.10700081721601744,0.10616341223955493,0.10937731944037427
407,0.10841732497956962,0.11246863750409077,0.1519536985965286
408,0.11352764914192319,0.11614486745936513,0.13114254212583284
409,0.11511849632252792,0.11509763281335224,0.11212466812789257
410,0.11507491146826478,0.11376677211737755,0.10899169902877762
411,0.11059656769272679,0.11046143776589944,0.08850775426575364
412,0.11040043584854266,0.11099596378313518,0.08959636954122091
413,0.1103459547807137,0.10834515108541508,0.07680904421521673
414,0.10860256061018796,0.10850878149885461,0.0728715597765251
415,0.10786161808771451,0.10825788153158065,0.04787192129566097
416,0.10923454099700357,0.11245772880986145,0.08962649613587689
417,0.11205666031054211,0.11135595069270209,0.09700586408631523
418,0.11119585943884501,0.11234864186756845,0.08662293613152094
419,0.11244892399891039,0.11112686811388676,0.060171736837285
420,0.11217651865976573,0.11117050289080398,0.05294799426724104
421,0.11155543448651596,0.11431220682884259,0.08741766340197671
422,0.11277581040588398,0.11201047234646012,0.07884820888664207
423,0.11129392536093709,0.11110505072542819,0.08167083717109258
424,0.10984472895668758,0.11075597251009058,0.06302104867700228
425,0.11068373740125308,0.1141703938038617,0.098570971420117
426,0.11435576137292293,0.11843569324751828,0.12164855775506747
427,0.11989103786434217,0.12644267481182503,0.22745876542248009
428,0.1248815036774721,0.12502454456201595,0.11918137410128063
429,0.12661400163443204,0.12824260935965964,0.18002718427156647
430,0.12798692454372107,0.13087160466892117,0.16209190023016226
431,0.13097248706074638,0.12493727500818154,0.3387914361182898
432,0.12640697357668212,0.12121741027598996,0.21230998234507772
433,0.1227022609643149,0.12659539653103524,0.25025043192929136
434,0.12525197493870882,0.12491545761972293,0.10153621531469822
435,0.1255788613456824,0.12502454456201595,0.12838906974682937
436,0.1255352764914192,0.1266063052252645,0.11740304425672993
437,0.12597112503405067,0.12444638376786298,0.1341908124559721
438,0.12476164532824845,0.12480637067742993,0.1129102713439668
439,0.1253282484336693,0.12389004036216865,0.06869183292366082
440,0.12357395804957778,0.12363914039489472,0.0770187990934379
441,0.12324707164260419,0.12505727064470384,0.12163643333778959
442,0.12525197493870882,0.1314279480746155,0.15111160494133208
443,0.13055843094524655,0.12930075269990182,0.12960893860244274
444,0.1281176791065105,0.13404603468964765,0.16767306708014618
445,0.13606101879596844,0.13868222973710048,0.17425660106889648
446,0.13975483519476983,0.1374059125122723,0.22798082856644528
447,0.13618087714519206,0.13731864295843788,0.12579338694440778
448,0.13810950694633617,0.13783135158721505,0.1064128379330864
449,0.1376736584037047,0.13775499072760994,0.076282578899461
450,0.13764096976300738,0.13473328242609361,0.09342441451361116
451,0.13360937074366658,0.13412239554925276,0.11569561643045939
452,0.13508035957504771,0.13339151303588964,0.13519436006538627
453,0.13357668210296925,0.1370786516853933,0.27787359264535305
454,0.15470444020702806,0.15542707537907713,0.2737385761182721
455,0.15650231544538273,0.166957565179448,0.35888307113604656
456,0.16414056115499864,0.16287771353768954,0.20094497659077518
457,0.16479433396894583,0.17013199520017452,0.2132855183697464
458,0.17035140288749662,0.16931384313297698,0.16034463151953032
459,0.16829201852356307,0.16391403948947308,0.14962913055287244
460,0.16334513756469632,0.16465583069706557,0.1486357153165181
461,0.1651103241623536,0.16455765244900183,0.14189680187875836
462,0.1654916916371561,0.159703283516963,0.12079645469250361
463,0.15934622718605285,0.1610232355187084,0.11599562812695607
464,0.16192862980114414,0.16204865277626268,0.1079143720038794
465,0.16276763824570967,0.16486309588742226,0.11000176381989282
466,0.16451103241623538,0.16247409185120543,0.10768927100723755
467,0.16090438572596027,0.16380495254718008,0.1831413642128715
468,0.16426041950422232,0.16250681793389332,0.10724411060734526
469,0.16277853445927543,0.16300861786844112,0.05599855175926032
470,0.1633887224189594,0.16709937820442888,0.09406536088905965
471,0.16654862435303736,0.17160466892113013,0.16492761206429196
472,0.173489512394443,0.17304461655939785,0.1931747990765178
473,0.17435031326614003,0.17521544671102868,0.11249826249476533
474,0.17339144647235089,0.17678629868004797,0.12301888743199135
475,0.1762026695723236,0.17474637285916877,0.1132439018607857
476,0.17518932171070556,0.18272062834078762,0.19468513749089192
477,0.18305638790520296,0.1818261154139849,0.09791610532828052
478,0.17952601470988833,0.18023344605650704,0.02984667555364319
479,0.17782620539362576,0.16912839533107887,0.1674248977195963
480,0.16678834105148466,0.17171375586342313,0.17914576618791694
481,0.1739362571506402,0.16907385185993234,0.1425176556600567
